Location,Date,Total_Confirmed,Total_Deaths,Daily_Confirmed,Daily_Deaths
Sri Lanka,2021-04-05,93595,581,159,0
Sri Lanka,2021-04-04,93436,581,141,6
Sri Lanka,2021-04-03,93295,575,167,4
Sri Lanka,2021-04-02,93128,571,211,0
Sri Lanka,2021-04-01,92917,571,211,3
Sudan,2021-04-30,33944,2349,0,0
Sudan,2021-04-29,33944,2349,0,0
Sudan,2021-04-28,33944,2349,53,0
Sudan,2021-04-27,33891,2349,218,9
Sudan,2021-04-26,33673,2340,0,40
Sudan,2021-04-25,33673,2300,0,0
Sudan,2021-04-24,33673,2300,0,0
Sudan,2021-04-23,33673,2300,74,0
Sudan,2021-04-22,33599,2300,442,11
Sudan,2021-04-21,33157,2289,74,2
Sudan,2021-04-20,33083,2287,61,6
Sudan,2021-04-19,33022,2281,0,73
Sudan,2021-04-18,33022,2208,0,0
Sudan,2021-04-17,33022,2208,0,0
Sudan,2021-04-16,33022,2208,90,0
Sudan,2021-04-15,32932,2208,0,0
Sudan,2021-04-14,32932,2208,1099,14
Sudan,2021-04-13,31833,2194,0,131
Sudan,2021-04-12,31833,2063,0,0
Sudan,2021-04-11,31833,2063,0,0
Sudan,2021-04-10,31833,2063,0,0
Sudan,2021-04-09,31833,2063,0,0
Sudan,2021-04-08,31833,2063,0,0
Sudan,2021-04-07,31833,2063,0,0
Sudan,2021-04-06,31833,2063,0,0
Sudan,2021-04-05,31833,2063,0,0
Sudan,2021-04-04,31833,2063,0,0
Sudan,2021-04-03,31833,2063,0,0
Sudan,2021-04-02,31833,2063,0,0
Sudan,2021-04-01,31833,2063,0,0
Suriname,2021-04-30,10363,204,77,3
Suriname,2021-04-29,10286,201,68,0
Suriname,2021-04-28,10218,201,61,0
Suriname,2021-04-27,10157,201,76,0
Suriname,2021-04-26,10081,201,36,3
Suriname,2021-04-25,10045,198,49,3
Suriname,2021-04-24,9996,195,64,2
Suriname,2021-04-23,9932,193,67,2
Suriname,2021-04-22,9865,191,74,2
Suriname,2021-04-21,9791,189,104,1
Suriname,2021-04-20,9687,188,106,1
Suriname,2021-04-19,9581,187,0,0
Suriname,2021-04-18,9581,187,36,0
Suriname,2021-04-17,9545,187,49,0
Suriname,2021-04-16,9496,187,38,2
Suriname,2021-04-15,9458,185,41,1
Suriname,2021-04-14,9417,184,54,0
Suriname,2021-04-13,9363,184,47,2
Suriname,2021-04-12,9316,182,14,0
Suriname,2021-04-11,9302,182,24,3
Suriname,2021-04-10,9278,179,13,1
Suriname,2021-04-09,9265,178,11,0
Suriname,2021-04-08,9254,178,54,0
Suriname,2021-04-07,9200,178,16,0
Suriname,2021-04-06,9184,178,10,1
Suriname,2021-04-05,9174,177,11,0
Suriname,2021-04-04,9163,177,10,0
Suriname,2021-04-03,9153,177,23,0
Suriname,2021-04-02,9130,177,8,0
Suriname,2021-04-01,9122,177,0,0
Sweden,2021-04-30,973604,14048,5926,46
Sweden,2021-04-29,967678,14002,7158,2
Sweden,2021-04-28,960520,14000,7266,32
Sweden,2021-04-27,953254,13968,14911,45
Sweden,2021-04-26,938343,13923,0,0
Sweden,2021-04-25,938343,13923,0,0
Sweden,2021-04-24,938343,13923,0,0
Sweden,2021-04-23,938343,13923,6267,41
Sweden,2021-04-22,932076,13882,7736,19
Sweden,2021-04-21,924340,13863,7510,38
Sweden,2021-04-20,916830,13825,16692,37
Sweden,2021-04-19,900138,13788,0,0
Sweden,2021-04-18,900138,13788,0,0
Sweden,2021-04-17,900138,13788,0,0
Sweden,2021-04-16,900138,13788,7658,27
Sweden,2021-04-15,892480,13761,7095,41
Sweden,2021-04-14,885385,13720,8879,60
Sweden,2021-04-13,876506,13660,19105,39
Sweden,2021-04-12,857401,13621,0,0
Sweden,2021-04-11,857401,13621,0,0
Sweden,2021-04-10,857401,13621,0,0
Sweden,2021-04-09,857401,13621,7772,26
Sweden,2021-04-08,849629,13595,7822,17
Sweden,2021-04-07,841807,13578,6814,45
Sweden,2021-04-06,834993,13533,21802,35
Sweden,2021-04-05,813191,13498,0,0
Sweden,2021-04-04,813191,13498,0,0
Sweden,2021-04-03,813191,13498,0,0
Sweden,2021-04-02,813191,13498,0,0
Sweden,2021-04-01,813191,13498,8305,33
Switzerland,2021-04-30,659974,10632,1831,7
Switzerland,2021-04-29,658143,10625,2066,8
Switzerland,2021-04-28,656077,10617,2120,26
Switzerland,2021-04-27,653957,10591,2135,8
Switzerland,2021-04-26,651822,10583,5313,13
Switzerland,2021-04-25,646509,10570,0,-24
Switzerland,2021-04-24,646509,10594,0,28
Switzerland,2021-04-23,646509,10566,2113,11
Switzerland,2021-04-22,644396,10555,2265,9
Switzerland,2021-04-21,642131,10546,2686,14
Switzerland,2021-04-20,639445,10532,2141,11
Switzerland,2021-04-19,637304,10521,4905,13
Switzerland,2021-04-18,632399,10508,0,3
Switzerland,2021-04-17,632399,10505,0,0
Switzerland,2021-04-16,632399,10505,2205,7
Switzerland,2021-04-15,630194,10498,2226,10
Switzerland,2021-04-14,627968,10488,2601,16
Switzerland,2021-04-13,625367,10472,2241,6
Switzerland,2021-04-12,623126,10466,5583,13
Switzerland,2021-04-11,617543,10453,0,1
Switzerland,2021-04-10,617543,10452,0,2
Switzerland,2021-04-09,617543,10450,2519,5
Switzerland,2021-04-08,615024,10445,2449,13
Switzerland,2021-04-07,612575,10432,2301,29
Switzerland,2021-04-06,610274,10403,4932,26
Switzerland,2021-04-05,605342,10377,0,24
Switzerland,2021-04-04,605342,10353,0,2
Switzerland,2021-04-03,605342,10351,0,0
Switzerland,2021-04-02,605342,10351,2250,1
Switzerland,2021-04-01,603092,10350,1968,13
Syria,2021-04-30,22733,1592,102,9
Syria,2021-04-29,22631,1583,118,11
Syria,2021-04-28,22513,1572,124,13
Syria,2021-04-27,22389,1559,124,11
Syria,2021-04-26,22265,1548,130,11
Syria,2021-04-25,22135,1537,136,11
Syria,2021-04-24,21999,1526,135,16
Syria,2021-04-23,21864,1510,139,14
Syria,2021-04-22,21725,1496,141,13
Syria,2021-04-21,21584,1483,151,15
Syria,2021-04-20,21433,1468,154,12
Syria,2021-04-19,21279,1456,137,10
Syria,2021-04-18,21142,1446,138,9
Syria,2021-04-17,21004,1437,148,14
Syria,2021-04-16,20856,1423,143,9
Syria,2021-04-15,20713,1414,158,12
Syria,2021-04-14,20555,1402,120,10
Syria,2021-04-13,20435,1392,104,7
Syria,2021-04-12,20331,1385,105,7
Syria,2021-04-11,20226,1378,108,10
Syria,2021-04-10,20118,1368,110,8
Syria,2021-04-09,20008,1360,125,8
Syria,2021-04-08,19883,1352,122,10
Syria,2021-04-07,19761,1342,120,10
Syria,2021-04-06,19641,1332,115,9
Syria,2021-04-05,19526,1323,122,10
Syria,2021-04-04,19404,1313,120,14
Syria,2021-04-03,19284,1299,120,11
Syria,2021-04-02,19164,1288,125,14
Syria,2021-04-01,19039,1274,130,9
Taiwan*,2021-04-30,1128,12,7,0
Taiwan*,2021-04-29,1121,12,5,0
Taiwan*,2021-04-28,1116,12,6,0
Taiwan*,2021-04-27,1110,12,6,0
Taiwan*,2021-04-26,1104,12,4,0
Taiwan*,2021-04-25,1100,12,3,0
Taiwan*,2021-04-24,1097,12,7,1
Taiwan*,2021-04-23,1090,11,4,0
Taiwan*,2021-04-22,1086,11,4,0
Taiwan*,2021-04-21,1082,11,4,0
Taiwan*,2021-04-20,1078,11,2,0
Taiwan*,2021-04-19,1076,11,3,0
Taiwan*,2021-04-18,1073,11,1,0
Taiwan*,2021-04-17,1072,11,2,0
Taiwan*,2021-04-16,1070,11,2,0
Taiwan*,2021-04-15,1068,11,1,0
Taiwan*,2021-04-14,1067,11,5,0
Taiwan*,2021-04-13,1062,11,4,0
Taiwan*,2021-04-12,1058,11,1,0
Taiwan*,2021-04-11,1057,11,1,1
Taiwan*,2021-04-10,1056,10,2,0
Taiwan*,2021-04-09,1054,10,4,0
Taiwan*,2021-04-08,1050,10,0,0
Taiwan*,2021-04-07,1050,10,0,0
Taiwan*,2021-04-06,1050,10,2,0
Taiwan*,2021-04-05,1048,10,1,0
Taiwan*,2021-04-04,1047,10,2,0
Taiwan*,2021-04-03,1045,10,6,0
Taiwan*,2021-04-02,1039,10,3,0
Taiwan*,2021-04-01,1036,10,6,0
Tajikistan,2021-04-30,13308,90,0,0
Tajikistan,2021-04-29,13308,90,0,0
Tajikistan,2021-04-28,13308,90,0,0
Tajikistan,2021-04-27,13308,90,0,0
Tajikistan,2021-04-26,13308,90,0,0
Tajikistan,2021-04-25,13308,90,0,0
Tajikistan,2021-04-24,13308,90,0,0
Tajikistan,2021-04-23,13308,90,0,0
Tajikistan,2021-04-22,13308,90,0,0
Tajikistan,2021-04-21,13308,90,0,0
Tajikistan,2021-04-20,13308,90,0,0
Tajikistan,2021-04-19,13308,90,0,0
Tajikistan,2021-04-18,13308,90,0,0
Tajikistan,2021-04-17,13308,90,0,0
Tajikistan,2021-04-16,13308,90,0,0
Tajikistan,2021-04-15,13308,90,0,0
Tajikistan,2021-04-14,13308,90,0,0
Tajikistan,2021-04-13,13308,90,0,0
Tajikistan,2021-04-12,13308,90,0,0
Tajikistan,2021-04-11,13308,90,0,0
Tajikistan,2021-04-10,13308,90,0,0
Tajikistan,2021-04-09,13308,90,0,0
Tajikistan,2021-04-08,13308,90,0,0
Tajikistan,2021-04-07,13308,90,0,0
Tajikistan,2021-04-06,13308,90,0,0
Tajikistan,2021-04-05,13308,90,0,0
Tajikistan,2021-04-04,13308,90,0,0
Tajikistan,2021-04-03,13308,90,0,0
Tajikistan,2021-04-02,13308,90,0,0
Tajikistan,2021-04-01,13308,90,0,0
Tanzania,2021-04-30,509,21,0,0
Tanzania,2021-04-29,509,21,0,0
Tanzania,2021-04-28,509,21,0,0
Tanzania,2021-04-27,509,21,0,0
Tanzania,2021-04-26,509,21,0,0
Tanzania,2021-04-25,509,21,0,0
Tanzania,2021-04-24,509,21,0,0
Tanzania,2021-04-23,509,21,0,0
Tanzania,2021-04-22,509,21,0,0
Tanzania,2021-04-21,509,21,0,0
Tanzania,2021-04-20,509,21,0,0
Tanzania,2021-04-19,509,21,0,0
Tanzania,2021-04-18,509,21,0,0
Tanzania,2021-04-17,509,21,0,0
Tanzania,2021-04-16,509,21,0,0
Tanzania,2021-04-15,509,21,0,0
Tanzania,2021-04-14,509,21,0,0
Tanzania,2021-04-13,509,21,0,0
Tanzania,2021-04-12,509,21,0,0
Tanzania,2021-04-11,509,21,0,0
Tanzania,2021-04-10,509,21,0,0
Tanzania,2021-04-09,509,21,0,0
Tanzania,2021-04-08,509,21,0,0
Tanzania,2021-04-07,509,21,0,0
Tanzania,2021-04-06,509,21,0,0
Tanzania,2021-04-05,509,21,0,0
Tanzania,2021-04-04,509,21,0,0
Tanzania,2021-04-03,509,21,0,0
Tanzania,2021-04-02,509,21,0,0
Tanzania,2021-04-01,509,21,0,0
Thailand,2021-04-30,65153,203,1583,15
Thailand,2021-04-29,63570,188,1871,10
Thailand,2021-04-28,61699,178,2011,15
Thailand,2021-04-27,59688,163,2180,15
Thailand,2021-04-26,57508,148,2048,8
Thailand,2021-04-25,55460,140,2438,11
Thailand,2021-04-24,53022,129,2839,8
Thailand,2021-04-23,50183,121,2070,4
Thailand,2021-04-22,48113,117,1470,7
Thailand,2021-04-21,46643,110,1458,2
Thailand,2021-04-20,45185,108,1443,4
Thailand,2021-04-19,43742,104,1390,3
Thailand,2021-04-18,42352,101,1767,2
Thailand,2021-04-17,40585,99,1547,2
Thailand,2021-04-16,39038,97,1585,0
Thailand,2021-04-15,37453,97,1543,0
Thailand,2021-04-14,35910,97,1335,0
Thailand,2021-04-13,34575,97,965,0
Thailand,2021-04-12,33610,97,985,0
Thailand,2021-04-11,32625,97,967,0
Thailand,2021-04-10,31658,97,789,1
Thailand,2021-04-09,30869,96,559,1
Thailand,2021-04-08,30310,95,405,0
Thailand,2021-04-07,29905,95,334,0
Thailand,2021-04-06,29571,95,250,0
Thailand,2021-04-05,29321,95,194,0
Thailand,2021-04-04,29127,95,96,0
Thailand,2021-04-03,29031,95,84,1
Thailand,2021-04-02,28947,94,58,0
Thailand,2021-04-01,28889,94,26,0
Timor-Leste,2021-04-30,2276,3,86,0
Timor-Leste,2021-04-29,2190,3,66,0
Timor-Leste,2021-04-28,2124,3,76,0
Timor-Leste,2021-04-27,2048,3,99,0
Timor-Leste,2021-04-26,1949,3,52,0
Timor-Leste,2021-04-25,1897,3,158,0
Timor-Leste,2021-04-24,1739,3,82,0
Timor-Leste,2021-04-23,1657,3,0,0
Timor-Leste,2021-04-22,1657,3,148,1
Timor-Leste,2021-04-21,1509,2,57,0
Timor-Leste,2021-04-20,1452,2,84,0
Timor-Leste,2021-04-19,1368,2,62,0
Timor-Leste,2021-04-18,1306,2,70,0
Timor-Leste,2021-04-17,1236,2,43,0
Timor-Leste,2021-04-16,1193,2,55,0
Timor-Leste,2021-04-15,1138,2,35,0
Timor-Leste,2021-04-14,1103,2,29,0
Timor-Leste,2021-04-13,1074,2,28,1
Timor-Leste,2021-04-12,1046,1,99,0
Timor-Leste,2021-04-11,947,1,0,0
Timor-Leste,2021-04-10,947,1,70,0
Timor-Leste,2021-04-09,877,1,90,0
Timor-Leste,2021-04-08,787,1,8,0
Timor-Leste,2021-04-07,779,1,0,0
Timor-Leste,2021-04-06,779,1,13,1
Timor-Leste,2021-04-05,766,0,52,0
Timor-Leste,2021-04-04,714,0,0,0
Timor-Leste,2021-04-03,714,0,37,0
Timor-Leste,2021-04-02,677,0,34,0
Timor-Leste,2021-04-01,643,0,39,0
Togo,2021-04-30,12967,123,36,0
Togo,2021-04-29,12931,123,33,1
Togo,2021-04-28,12898,122,14,0
Togo,2021-04-27,12884,122,57,0
Togo,2021-04-26,12827,122,40,1
Togo,2021-04-25,12787,121,0,0
Togo,2021-04-24,12787,121,45,0
Togo,2021-04-23,12742,121,44,0
Togo,2021-04-22,12698,121,41,0
Togo,2021-04-21,12657,121,47,0
Togo,2021-04-20,12610,121,57,1
Togo,2021-04-19,12553,120,20,1
Togo,2021-04-18,12533,119,37,0
Togo,2021-04-17,12496,119,105,0
Togo,2021-04-16,12391,119,177,2
Togo,2021-04-15,12214,117,0,0
Togo,2021-04-14,12214,117,180,1
Togo,2021-04-13,12034,116,0,0
Togo,2021-04-12,12034,116,28,0
Togo,2021-04-11,12006,116,59,0
Togo,2021-04-10,11947,116,133,0
Togo,2021-04-09,11814,116,165,1
Togo,2021-04-08,11649,115,148,2
Togo,2021-04-07,11501,113,191,0
Togo,2021-04-06,11310,113,61,1
Togo,2021-04-05,11249,112,62,0
Togo,2021-04-04,11187,112,123,2
Togo,2021-04-03,11064,110,216,0
Togo,2021-04-02,10848,110,194,0
Togo,2021-04-01,10654,110,405,1
Trinidad and Tobago,2021-04-30,10824,169,326,4
Trinidad and Tobago,2021-04-29,10498,165,328,2
Trinidad and Tobago,2021-04-28,10170,163,223,2
Trinidad and Tobago,2021-04-27,9947,161,151,2
Trinidad and Tobago,2021-04-26,9796,159,120,0
Trinidad and Tobago,2021-04-25,9676,159,189,2
Trinidad and Tobago,2021-04-24,9487,157,104,0
Trinidad and Tobago,2021-04-23,9383,157,0,0
Trinidad and Tobago,2021-04-22,9383,157,167,0
Trinidad and Tobago,2021-04-21,9216,157,81,0
Trinidad and Tobago,2021-04-20,9135,157,171,3
Trinidad and Tobago,2021-04-19,8964,154,24,1
Trinidad and Tobago,2021-04-18,8940,153,134,3
Trinidad and Tobago,2021-04-17,8806,150,128,0
Trinidad and Tobago,2021-04-16,8678,150,0,0
Trinidad and Tobago,2021-04-15,8678,150,82,2
Trinidad and Tobago,2021-04-14,8596,148,85,2
Trinidad and Tobago,2021-04-13,8511,146,70,0
Trinidad and Tobago,2021-04-12,8441,146,37,0
Trinidad and Tobago,2021-04-11,8404,146,22,1
Trinidad and Tobago,2021-04-10,8382,145,59,0
Trinidad and Tobago,2021-04-09,8323,145,47,0
Trinidad and Tobago,2021-04-08,8276,145,41,0
Trinidad and Tobago,2021-04-07,8235,145,21,0
Trinidad and Tobago,2021-04-06,8214,145,22,0
Trinidad and Tobago,2021-04-05,8192,145,14,0
Trinidad and Tobago,2021-04-04,8178,145,42,0
Trinidad and Tobago,2021-04-03,8136,145,20,0
Trinidad and Tobago,2021-04-02,8116,145,44,0
Trinidad and Tobago,2021-04-01,8072,145,46,3
Tunisia,2021-04-30,309119,10722,1904,81
Tunisia,2021-04-29,307215,10641,1902,78
Tunisia,2021-04-28,305313,10563,1729,119
Tunisia,2021-04-27,303584,10444,1957,92
Tunisia,2021-04-26,301627,10352,1285,48
Tunisia,2021-04-25,300342,10304,1770,73
Tunisia,2021-04-24,298572,10231,2229,61
Tunisia,2021-04-23,296343,10170,2205,107
Tunisia,2021-04-22,294138,10063,2305,70
Tunisia,2021-04-21,291833,9993,2603,75
Tunisia,2021-04-20,289230,9918,2169,93
Tunisia,2021-04-19,287061,9825,1571,42
Tunisia,2021-04-18,285490,9783,1514,66
Tunisia,2021-04-17,283976,9717,2199,78
Tunisia,2021-04-16,281777,9639,2401,86
Tunisia,2021-04-15,279376,9553,2649,73
Tunisia,2021-04-14,276727,9480,2123,84
Tunisia,2021-04-13,274604,9396,1664,64
Tunisia,2021-04-12,272940,9332,1079,39
Tunisia,2021-04-11,271861,9293,1564,58
Tunisia,2021-04-10,270297,9235,1460,56
Tunisia,2021-04-09,268837,9179,2010,43
Tunisia,2021-04-08,266827,9136,1833,49
Tunisia,2021-04-07,264994,9087,1951,48
Tunisia,2021-04-06,263043,9039,1866,46
Tunisia,2021-04-05,261177,8993,1133,28
Tunisia,2021-04-04,260044,8965,1709,34
Tunisia,2021-04-03,258335,8931,1404,41
Tunisia,2021-04-02,256931,8890,1623,47
Tunisia,2021-04-01,255308,8843,1290,31
Turkey,2021-04-30,4820591,40131,31891,394
Turkey,2021-04-29,4788700,39737,37674,339
Turkey,2021-04-28,4751026,39398,40444,341
Turkey,2021-04-27,4710582,39057,43301,346
Turkey,2021-04-26,4667281,38711,37312,353
Turkey,2021-04-25,4629969,38358,38553,347
Turkey,2021-04-24,4591416,38011,40596,339
Turkey,2021-04-23,4550820,37672,49438,343
Turkey,2021-04-22,4501382,37329,54791,354
Turkey,2021-04-21,4446591,36975,61967,362
Turkey,2021-04-20,4384624,36613,61028,346
Turkey,2021-04-19,4323596,36267,55149,341
Turkey,2021-04-18,4268447,35926,55802,318
Turkey,2021-04-17,4212645,35608,62606,288
Turkey,2021-04-16,4150039,35320,63082,289
Turkey,2021-04-15,4086957,35031,61400,297
Turkey,2021-04-14,4025557,34734,62797,279
Turkey,2021-04-13,3962760,34455,59187,273
Turkey,2021-04-12,3903573,34182,54562,243
Turkey,2021-04-11,3849011,33939,50678,237
Turkey,2021-04-10,3798333,33702,52676,248
Turkey,2021-04-09,3745657,33454,55791,253
Turkey,2021-04-08,3689866,33201,55941,258
Turkey,2021-04-07,3633925,32943,54740,276
Turkey,2021-04-06,3579185,32667,49584,211
Turkey,2021-04-05,3529601,32456,42551,193
Turkey,2021-04-04,3487050,32263,41998,185
Turkey,2021-04-03,3445052,32078,44756,186
Turkey,2021-04-02,3400296,31892,42308,179
Turkey,2021-04-01,3357988,31713,40806,176
US,2021-04-30,32346971,576056,57922,728
US,2021-04-29,32289049,575328,58199,854
US,2021-04-28,32230850,574474,55125,959
US,2021-04-27,32175725,573515,50856,642
US,2021-04-26,32124869,572873,47691,476
US,2021-04-25,32077178,572397,32065,284
US,2021-04-24,32045113,572113,53363,725
US,2021-04-23,31991750,571388,62399,765
US,2021-04-22,31929351,570623,67257,948
US,2021-04-21,31862094,569675,62857,847
US,2021-04-20,31799237,568828,61273,827
US,2021-04-19,31737964,568001,67933,484
US,2021-04-18,31670031,567517,42018,324
US,2021-04-17,31628013,567193,52373,685
US,2021-04-16,31575640,566508,79991,867
US,2021-04-15,31495649,565641,74289,898
US,2021-04-14,31421360,564743,75375,964
US,2021-04-13,31345985,563779,77878,829
US,2021-04-12,31268107,562950,70230,473
US,2021-04-11,31197877,562477,46380,296
US,2021-04-10,31151497,562181,66535,713
US,2021-04-09,31084962,561468,82698,884
US,2021-04-08,31002264,560584,79878,1016
US,2021-04-07,30922386,559568,75038,2588
US,2021-04-06,30847348,556980,60544,858
US,2021-04-05,30786804,556122,77679,514
US,2021-04-04,30709125,555608,34972,290
US,2021-04-03,30674153,555318,63067,734
US,2021-04-02,30611086,554584,69831,952
US,2021-04-01,30541255,553632,79045,1075
Uganda,2021-04-30,41866,342,69,0
Uganda,2021-04-29,41797,342,31,1
Uganda,2021-04-28,41766,341,29,0
Uganda,2021-04-27,41737,341,22,0
Uganda,2021-04-26,41715,341,60,0
Uganda,2021-04-25,41655,341,80,0
Uganda,2021-04-24,41575,341,0,0
Uganda,2021-04-23,41575,341,46,0
Uganda,2021-04-22,41529,341,54,0
Uganda,2021-04-21,41475,341,53,0
Uganda,2021-04-20,41422,341,26,2
Uganda,2021-04-19,41396,339,18,1
Uganda,2021-04-18,41378,338,38,0
Uganda,2021-04-17,41340,338,30,0
Uganda,2021-04-16,41310,338,47,0
Uganda,2021-04-15,41263,338,26,0
Uganda,2021-04-14,41237,338,33,1
Uganda,2021-04-13,41204,337,30,0
Uganda,2021-04-12,41174,337,34,0
Uganda,2021-04-11,41140,337,27,0
Uganda,2021-04-10,41113,337,27,0
Uganda,2021-04-09,41086,337,24,0
Uganda,2021-04-08,41062,337,16,0
Uganda,2021-04-07,41046,337,23,2
Uganda,2021-04-06,41023,335,7,0
Uganda,2021-04-05,41016,335,54,0
Uganda,2021-04-04,40962,335,0,0
Uganda,2021-04-03,40962,335,38,0
Uganda,2021-04-02,40924,335,35,0
Uganda,2021-04-01,40889,335,22,0
Ukraine,2021-04-30,2124070,45923,10190,316
Ukraine,2021-04-29,2113880,45607,11750,396
Ukraine,2021-04-28,2102130,45211,9709,448
Ukraine,2021-04-27,2092421,44763,8037,440
Ukraine,2021-04-26,2084384,44323,5184,202
Ukraine,2021-04-25,2079200,44121,8058,237
Ukraine,2021-04-24,2071142,43884,12841,401
Ukraine,2021-04-23,2058301,43483,14400,442
Ukraine,2021-04-22,2043901,43041,16357,476
Ukraine,2021-04-21,2027544,42565,12287,436
Ukraine,2021-04-20,2015257,42129,9060,374
Ukraine,2021-04-19,2006197,41755,6630,221
Ukraine,2021-04-18,1999567,41534,10407,256
Ukraine,2021-04-17,1989160,41278,15104,446
Ukraine,2021-04-16,1974056,40832,17602,443
Ukraine,2021-04-15,1956454,40389,16553,439
Ukraine,2021-04-14,1939901,39950,14677,473
Ukraine,2021-04-13,1925224,39477,11809,465
Ukraine,2021-04-12,1913415,39012,7985,294
Ukraine,2021-04-11,1905430,38718,12238,239
Ukraine,2021-04-10,1893192,38479,17587,405
Ukraine,2021-04-09,1875605,38074,19799,425
Ukraine,2021-04-08,1855806,37649,19546,471
Ukraine,2021-04-07,1836260,37178,15535,486
Ukraine,2021-04-06,1820725,36692,13398,437
Ukraine,2021-04-05,1807327,36255,10300,261
Ukraine,2021-04-04,1797027,35994,13858,265
Ukraine,2021-04-03,1783169,35729,20456,403
Ukraine,2021-04-02,1762713,35326,20003,441
Ukraine,2021-04-01,1742710,34885,17681,429
United Arab Emirates,2021-04-30,520236,1587,1974,3
United Arab Emirates,2021-04-29,518262,1584,1961,4
United Arab Emirates,2021-04-28,516301,1580,1710,2
United Arab Emirates,2021-04-27,514591,1578,2094,5
United Arab Emirates,2021-04-26,512497,1573,1759,2
United Arab Emirates,2021-04-25,510738,1571,1813,2
United Arab Emirates,2021-04-24,508925,1569,2080,2
United Arab Emirates,2021-04-23,506845,1567,1973,2
United Arab Emirates,2021-04-22,504872,1565,2081,4
United Arab Emirates,2021-04-21,502791,1561,1931,2
United Arab Emirates,2021-04-20,500860,1559,1903,3
United Arab Emirates,2021-04-19,498957,1556,1803,2
United Arab Emirates,2021-04-18,497154,1554,1930,4
United Arab Emirates,2021-04-17,495224,1550,1958,3
United Arab Emirates,2021-04-16,493266,1547,1843,2
United Arab Emirates,2021-04-15,491423,1545,1928,4
United Arab Emirates,2021-04-14,489495,1541,1798,4
United Arab Emirates,2021-04-13,487697,1537,2022,4
United Arab Emirates,2021-04-12,485675,1533,1928,2
United Arab Emirates,2021-04-11,483747,1531,1810,2
United Arab Emirates,2021-04-10,481937,1529,1931,3
United Arab Emirates,2021-04-09,480006,1526,1875,3
United Arab Emirates,2021-04-08,478131,1523,2112,3
United Arab Emirates,2021-04-07,476019,1520,1883,4
United Arab Emirates,2021-04-06,474136,1516,1988,4
United Arab Emirates,2021-04-05,472148,1512,2012,2
United Arab Emirates,2021-04-04,470136,1510,2113,6
United Arab Emirates,2021-04-03,468023,1504,2084,2
United Arab Emirates,2021-04-02,465939,1502,2180,3
United Arab Emirates,2021-04-01,463759,1499,2315,2
United Kingdom,2021-04-30,4416623,127517,2381,15
United Kingdom,2021-04-29,4414242,127502,2445,22
United Kingdom,2021-04-28,4411797,127480,2166,29
United Kingdom,2021-04-27,4409631,127451,2685,17
United Kingdom,2021-04-26,4406946,127434,2064,6
United Kingdom,2021-04-25,4404882,127428,1712,11
United Kingdom,2021-04-24,4403170,127417,2061,32
United Kingdom,2021-04-23,4401109,127385,2678,40
United Kingdom,2021-04-22,4398431,127345,2728,18
United Kingdom,2021-04-21,4395703,127327,2396,20
United Kingdom,2021-04-20,4393307,127307,2524,33
United Kingdom,2021-04-19,4390783,127274,2963,4
United Kingdom,2021-04-18,4387820,127270,1882,10
United Kingdom,2021-04-17,4385938,127260,2206,35
United Kingdom,2021-04-16,4383732,127225,2756,34
United Kingdom,2021-04-15,4380976,127191,2671,30
United Kingdom,2021-04-14,4378305,127161,2491,38
United Kingdom,2021-04-13,4375814,127123,2471,23
United Kingdom,2021-04-12,4373343,127100,3568,13
United Kingdom,2021-04-11,4369775,127087,1730,7
United Kingdom,2021-04-10,4368045,127080,2584,40
United Kingdom,2021-04-09,4365461,127040,-4860,60
United Kingdom,2021-04-08,4370321,126980,3030,53
United Kingdom,2021-04-07,4367291,126927,2762,45
United Kingdom,2021-04-06,4364529,126882,2379,20
United Kingdom,2021-04-05,4362150,126862,2762,26
United Kingdom,2021-04-04,4359388,126836,2297,10
United Kingdom,2021-04-03,4357091,126826,3423,10
United Kingdom,2021-04-02,4353668,126816,3402,52
United Kingdom,2021-04-01,4350266,126764,4478,51
Uruguay,2021-04-30,198428,2616,2694,53
Uruguay,2021-04-29,195734,2563,2707,66
Uruguay,2021-04-28,193027,2497,2931,45
Uruguay,2021-04-27,190096,2452,2747,61
Uruguay,2021-04-26,187349,2391,2484,65
Uruguay,2021-04-25,184865,2326,2539,43
Uruguay,2021-04-24,182326,2283,2789,56
Uruguay,2021-04-23,179537,2227,3646,67
Uruguay,2021-04-22,175891,2160,3290,77
Uruguay,2021-04-21,172601,2083,3274,61
Uruguay,2021-04-20,169327,2022,2294,51
Uruguay,2021-04-19,167033,1971,2289,63
